date,consumption
2024-10-30 00:00:00,1081.4434022392284
2024-10-30 01:00:00,1057.236831390762
2024-10-30 02:00:00,1037.0106592175796
2024-10-30 03:00:00,1024.287108559241
2024-10-30 04:00:00,1049.7616075335964
2024-10-30 05:00:00,1101.4506419476916
2024-10-30 06:00:00,1326.8943841483233
2024-10-30 07:00:00,1444.7288820323781
2024-10-30 08:00:00,1482.1412623035121
2024-10-30 09:00:00,1420.8487614508056
2024-10-30 10:00:00,1351.814693270534
2024-10-30 11:00:00,1359.7159811852166
2024-10-30 12:00:00,1353.0042675238572
2024-10-30 13:00:00,1352.4053088283993
2024-10-30 14:00:00,1347.8725240127637
2024-10-30 15:00:00,1367.24347865462
2024-10-30 16:00:00,1412.577751737786
2024-10-30 17:00:00,1483.294515876119
2024-10-30 18:00:00,1482.306920322306
2024-10-30 19:00:00,1475.2560586065292
2024-10-30 20:00:00,1424.340394504152
2024-10-30 21:00:00,1266.6462089648794
2024-10-30 22:00:00,1200.9797804064754
2024-10-30 23:00:00,1113.7834249526136
2024-10-31 00:00:00,977.9897501429127
2024-10-31 01:00:00,968.1413612000053
2024-10-31 02:00:00,927.9322983277781
2024-10-31 03:00:00,933.7842568404352
2024-10-31 04:00:00,950.0621516967542
2024-10-31 05:00:00,923.6925448344613
2024-10-31 06:00:00,982.8275085361494
2024-10-31 07:00:00,935.2289625719837
2024-10-31 08:00:00,894.7829318423506
2024-10-31 09:00:00,843.2111030836357
2024-10-31 10:00:00,848.4448053587363
2024-10-31 11:00:00,962.4336421520961
2024-10-31 12:00:00,1046.0184677989632
2024-10-31 13:00:00,1037.5546878488803
2024-10-31 14:00:00,971.8839888201684
2024-10-31 15:00:00,928.6577554906904
2024-10-31 16:00:00,968.2382963891025
2024-10-31 17:00:00,1005.1295669791945
2024-10-31 18:00:00,993.8459917458812
2024-10-31 19:00:00,976.2862827032745
2024-10-31 20:00:00,961.5551164773801
2024-10-31 21:00:00,967.5623814427028
2024-10-31 22:00:00,927.3355484104056
2024-10-31 23:00:00,925.8284797245764
2024-11-01 00:00:00,970.4041217719846
2024-11-01 01:00:00,944.904847034605
2024-11-01 02:00:00,904.2306826455357
2024-11-01 03:00:00,904.2002878421358
2024-11-01 04:00:00,896.0741649999163
2024-11-01 05:00:00,884.7506696939946
2024-11-01 06:00:00,984.4414351920132
2024-11-01 07:00:00,943.6569172108725
2024-11-01 08:00:00,871.0969020659835
2024-11-01 09:00:00,872.5023241208211
2024-11-01 10:00:00,983.1620680612774
2024-11-01 11:00:00,988.3917227342076
2024-11-01 12:00:00,1001.5703686942625
2024-11-01 13:00:00,1015.3586287535378
2024-11-01 14:00:00,1012.0348641773553
2024-11-01 15:00:00,963.8988532408016
2024-11-01 16:00:00,1023.7638599173837
2024-11-01 17:00:00,979.7825945524864
2024-11-01 18:00:00,984.7360907617169
2024-11-01 19:00:00,1050.196205439647
2024-11-01 20:00:00,1019.7022667808114
2024-11-01 21:00:00,950.4461526164561
2024-11-01 22:00:00,987.2081008685228
2024-11-01 23:00:00,994.1798293251269
