station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 16:30,27.6,0,368
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 16:40,27.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 16:50,27.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:00,27.4,0,320
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:10,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:20,26.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:30,26.4,0,148
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:40,26,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 17:50,25.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:00,26,0,80
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:10,25.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:20,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:30,24.8,0,38
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:40,24.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 18:50,24.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:00,23.6,0,11
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:10,23.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:20,22.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:30,22.5,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:40,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 19:50,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:00,21.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:10,21.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:20,21.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:30,21.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:40,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 20:50,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:00,21.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:10,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:20,20.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:30,20.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:40,20.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 21:50,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:00,20.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:10,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:20,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:30,19.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:40,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 22:50,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:00,19.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:10,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:20,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:30,19.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:40,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-20 23:50,19.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:00,19.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:10,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:20,18.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:30,18.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:40,18.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 00:50,18.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:00,18.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:10,18.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:20,18.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:30,18.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:40,18.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 01:50,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:00,18,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:10,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:20,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:30,16.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:40,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 02:50,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:00,17,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:10,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:20,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:30,16.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:40,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 03:50,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:00,16.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:10,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:20,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:30,17.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:40,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 04:50,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:00,17.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:10,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:20,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:30,16.7,0,8
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:40,16.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 05:50,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:00,16.7,0,34
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:10,16.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:20,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:30,17.3,0,50
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:40,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 06:50,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:00,17.8,0,164
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:10,18.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:20,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:30,19.3,0,296
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:40,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 07:50,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:00,20.6,0,390
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:10,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:20,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:30,21.6,0,527
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:40,22.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 08:50,22.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:00,23,0,585
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:10,23.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:20,23.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:30,24.2,0,641
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:40,24.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 09:50,24.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:00,25.2,0,674
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:10,26,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:20,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:30,27.2,0,774
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:40,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 10:50,26.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:00,27,0,622
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:10,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:20,27.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:30,28.1,0,736
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:40,28.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 11:50,28.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:00,28.9,0,746
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:10,29.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:20,29,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:30,29,0,784
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:40,27.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 12:50,28.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:00,29.4,0,637
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:10,29.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:20,29.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:30,29.1,0,741
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:40,28.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 13:50,29,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:00,29.4,0,594
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:10,29.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:20,29.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:30,29.7,0,746
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:40,29.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 14:50,28.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:00,28.8,0,664
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:10,28.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:20,28.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:30,28.5,0,537
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:40,28,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 15:50,27.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:00,27.8,0,173
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:10,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:20,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:30,27.2,0,149
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:40,27.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 16:50,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:00,26.6,0,286
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:10,26.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:20,26,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:30,25.7,0,106
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:40,25.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 17:50,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:00,24.8,0,120
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:10,24.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:20,24.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:30,23.7,0,56
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:40,23.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 18:50,23,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:00,21.9,0,14
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:10,22.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:20,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:30,21.5,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:40,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 19:50,20.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:00,20,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:10,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:20,20.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:30,20,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:40,19.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 20:50,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:00,19.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:10,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:20,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:30,18.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:40,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 21:50,18.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:00,18.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:10,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:20,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:30,18.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:40,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 22:50,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:00,17.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:10,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:20,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:30,17.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:40,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-21 23:50,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:00,17.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:10,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:20,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:30,17.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:40,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 00:50,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:00,16.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:10,16.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:20,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:30,16.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:40,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 01:50,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:00,16.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:10,15.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:20,15.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:30,15.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:40,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 02:50,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:00,16.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:10,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:20,16.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:30,16.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:40,16,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 03:50,16,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:00,15.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:10,16,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:20,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:30,16,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:40,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 04:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:00,16.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:10,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:20,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:30,16.5,0,1
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:40,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 05:50,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:00,16.7,0,10
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:10,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:20,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:30,16.9,0,30
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:40,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 06:50,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:00,17.5,0,71
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:10,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:20,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:30,18.6,0,171
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:40,19,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 07:50,19.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:00,20,0,278
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:10,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:20,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:30,21.2,0,420
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:40,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 08:50,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:00,22,0,552
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:10,22.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:20,22.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:30,22.3,0,592
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:40,22.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 09:50,22.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:00,22.6,0,631
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:10,23.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:20,23.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:30,23.6,0,749
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:40,22.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 10:50,23.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:00,23.7,0,717
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:10,24,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:20,23.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:30,24.2,0,759
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:40,24.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 11:50,24.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:00,24.3,0,859
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:10,24,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:20,24.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:30,24.1,0,597
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:40,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 12:50,24.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:00,25.3,0,864
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:10,25.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:20,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:30,25.3,0,834
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:40,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 13:50,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:00,25.4,0,726
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:10,25.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:20,25.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:30,25.3,0,616
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:40,25.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 14:50,25.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:00,25.4,0,494
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:10,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:20,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:30,25.4,0,373
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:40,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 15:50,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:00,25.5,0,448
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:10,25.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:20,25.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:30,25.2,0,287
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:40,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 16:50,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:00,25.1,0,225
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:10,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:20,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:30,25,0,225
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:40,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 17:50,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:00,24.8,0,169
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:10,24.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:20,24.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:30,23.3,0,58
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:40,22.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 18:50,21.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:00,21.3,0,16
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:10,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:20,20.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:30,20.3,0,3
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:40,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 19:50,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:00,19.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:10,19.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:20,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:30,18.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:40,18.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 20:50,18.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:00,18.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:10,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:20,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:30,17.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:40,17.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 21:50,17.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:00,17.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:10,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:20,16.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:30,16.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:40,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 22:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 23:00,16.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-08-22 23:10,16.1,,
