date,consumption
2024-10-17 00:00:00,1099.1883359714577
2024-10-17 01:00:00,1083.838828814634
2024-10-17 02:00:00,1036.939741301911
2024-10-17 03:00:00,1020.1619491116529
2024-10-17 04:00:00,1055.5853215308298
2024-10-17 05:00:00,1131.9629607214426
2024-10-17 06:00:00,1421.5403860061056
2024-10-17 07:00:00,1583.8881758750792
2024-10-17 08:00:00,1552.3369043175087
2024-10-17 09:00:00,1530.6277280292688
2024-10-17 10:00:00,1453.8164060547278
2024-10-17 11:00:00,1417.082405501331
2024-10-17 12:00:00,1460.468924043696
2024-10-17 13:00:00,1426.7433222071697
2024-10-17 14:00:00,1428.2522790085977
2024-10-17 15:00:00,1446.603072570624
2024-10-17 16:00:00,1447.786701412811
2024-10-17 17:00:00,1467.3498735327273
2024-10-17 18:00:00,1572.0358951307946
2024-10-17 19:00:00,1608.158441715859
2024-10-17 20:00:00,1538.4132217682472
2024-10-17 21:00:00,1411.4916562551678
2024-10-17 22:00:00,1347.9174316424617
2024-10-17 23:00:00,1207.3768222431306
2024-10-18 00:00:00,1121.873405824384
2024-10-18 01:00:00,1023.3374949515153
2024-10-18 02:00:00,1014.6713719272086
2024-10-18 03:00:00,1029.5298520741178
2024-10-18 04:00:00,1042.6330052945852
2024-10-18 05:00:00,1135.291176479592
2024-10-18 06:00:00,1408.4819786110138
2024-10-18 07:00:00,1594.898121242484
2024-10-18 08:00:00,1627.6498733924295
2024-10-18 09:00:00,1582.0282776124056
2024-10-18 10:00:00,1533.003207446247
2024-10-18 11:00:00,1546.487483199661
2024-10-18 12:00:00,1543.2159092887919
2024-10-18 13:00:00,1499.0807966546727
2024-10-18 14:00:00,1448.619149526136
2024-10-18 15:00:00,1395.2612667932565
2024-10-18 16:00:00,1516.1627145067698
2024-10-18 17:00:00,1478.973638730167
2024-10-18 18:00:00,1549.3279662888035
2024-10-18 19:00:00,1559.157835384203
2024-10-18 20:00:00,1529.5039801696705
2024-10-18 21:00:00,1392.644042867515
2024-10-18 22:00:00,1279.6611462339752
2024-10-18 23:00:00,1190.03127850418
2024-10-19 00:00:00,1063.4246241459841
2024-10-19 01:00:00,1034.7227378753387
2024-10-19 02:00:00,1000.6387601380569
2024-10-19 03:00:00,1010.5295920345554
2024-10-19 04:00:00,1009.0633211858333
2024-10-19 05:00:00,1053.9210013853183
2024-10-19 06:00:00,1119.5398174351858
2024-10-19 07:00:00,1213.712294432824
2024-10-19 08:00:00,1315.1173378944059
2024-10-19 09:00:00,1323.913974212444
2024-10-19 10:00:00,1337.4600012153662
2024-10-19 11:00:00,1379.05639193648
2024-10-19 12:00:00,1376.0236628948644
2024-10-19 13:00:00,1306.3721687650664
2024-10-19 14:00:00,1240.39630377044
2024-10-19 15:00:00,1227.7807086860705
2024-10-19 16:00:00,1293.24789861342
2024-10-19 17:00:00,1276.4117579696288
2024-10-19 18:00:00,1335.3916828911827
2024-10-19 19:00:00,1343.8185631326126
2024-10-19 20:00:00,1310.607178591941
2024-10-19 21:00:00,1226.5476764814937
2024-10-19 22:00:00,1152.8746274703203
2024-10-19 23:00:00,1033.9810640276905
2024-10-20 00:00:00,956.2261705768664
2024-10-20 01:00:00,916.7776941515286
2024-10-20 02:00:00,872.814465575103
2024-10-20 03:00:00,872.147428168279
2024-10-20 04:00:00,861.1204890310293
2024-10-20 05:00:00,907.8631317935718
2024-10-20 06:00:00,944.0443028906
2024-10-20 07:00:00,990.7799437614635
2024-10-20 08:00:00,1048.4146072899096
2024-10-20 09:00:00,1050.7408942854415
2024-10-20 10:00:00,1013.1553192230215
2024-10-20 11:00:00,879.7662108075168
2024-10-20 12:00:00,866.6166328491084
2024-10-20 13:00:00,789.3888263432631
2024-10-20 14:00:00,832.472580866265
2024-10-20 15:00:00,884.3905172233439
2024-10-20 16:00:00,1025.0061141749663
2024-10-20 17:00:00,1159.368526792605
2024-10-20 18:00:00,1294.514813942139
2024-10-20 19:00:00,1316.7516412107204
2024-10-20 20:00:00,1237.8552874397271
2024-10-20 21:00:00,1174.3115418921423
2024-10-20 22:00:00,1122.3498484747836
2024-10-20 23:00:00,981.6973987238218
2024-10-21 00:00:00,967.513886698171
2024-10-21 01:00:00,963.2228026563346
2024-10-21 02:00:00,914.8277692332812
2024-10-21 03:00:00,906.9504464021344
2024-10-21 04:00:00,916.7321875049423
2024-10-21 05:00:00,1059.7526022577267
2024-10-21 06:00:00,1352.9622513852141
2024-10-21 07:00:00,1557.048568441713
2024-10-21 08:00:00,1553.167217035595
2024-10-21 09:00:00,1524.3299856065273
2024-10-21 10:00:00,1467.0747219617879
2024-10-21 11:00:00,1359.1174659166813
2024-10-21 12:00:00,1337.1588187387688
2024-10-21 13:00:00,1156.6317688000543
2024-10-21 14:00:00,1127.8251185034271
2024-10-21 15:00:00,1170.4257862413256
2024-10-21 16:00:00,1339.1912794762993
2024-10-21 17:00:00,1474.9683107770284
2024-10-21 18:00:00,1595.782890229711
2024-10-21 19:00:00,1578.0696766287183
2024-10-21 20:00:00,1516.8814328739163
2024-10-21 21:00:00,1347.3496185137749
2024-10-21 22:00:00,1238.9456899746529
2024-10-21 23:00:00,1137.440056649476
2024-10-22 00:00:00,1088.9674407543505
2024-10-22 01:00:00,1062.0987847694241
2024-10-22 02:00:00,1011.536536777595
2024-10-22 03:00:00,1020.5929761284658
2024-10-22 04:00:00,1030.3692544426783
2024-10-22 05:00:00,1113.9227037375322
2024-10-22 06:00:00,1415.192679780013
2024-10-22 07:00:00,1584.0036950019653
2024-10-22 08:00:00,1560.349142907386
