date,consumption
2024-10-23 12:00:00,1394.0
2024-10-23 13:00:00,1386.0
2024-10-23 14:00:00,1376.0
2024-10-23 15:00:00,1396.0
2024-10-23 16:00:00,1451.0
2024-10-23 17:00:00,1479.0
2024-10-23 18:00:00,1561.0
2024-10-23 19:00:00,1583.0
2024-10-23 20:00:00,1523.0
2024-10-23 21:00:00,1428.0
2024-10-23 22:00:00,1308.0
2024-10-23 23:00:00,1211.0
