date,consumption
2024-10-23 05:00:00,1166.9188
2024-10-23 06:00:00,1293.8717
2024-10-23 07:00:00,1632.4054
2024-10-23 08:00:00,1566.3331
2024-10-23 09:00:00,1545.0654
2024-10-23 10:00:00,1475.1261
2024-10-23 11:00:00,1411.3362
2024-10-23 12:00:00,1465.1526
2024-10-23 13:00:00,1380.9778
2024-10-23 14:00:00,1414.4492
2024-10-23 15:00:00,1434.296
2024-10-23 16:00:00,1540.2131
2024-10-23 17:00:00,1490.3878
2024-10-23 18:00:00,1588.7861
2024-10-23 19:00:00,1640.1721
2024-10-23 20:00:00,1534.1359
2024-10-23 21:00:00,1510.4707
2024-10-23 22:00:00,1307.464
2024-10-23 23:00:00,1221.7366
