date,consumption
2024-10-17 00:00:00,1113.6625123890437
2024-10-17 01:00:00,1057.90986706328
2024-10-17 02:00:00,1055.8217294538733
2024-10-17 03:00:00,1057.020375344636
2024-10-17 04:00:00,1057.6793464773284
2024-10-17 05:00:00,1144.1097760065818
2024-10-17 06:00:00,1404.8612211901454
2024-10-17 07:00:00,1590.4639762912461
2024-10-17 08:00:00,1610.5265046362747
2024-10-17 09:00:00,1536.3285814271987
2024-10-17 10:00:00,1402.234676327906
2024-10-17 11:00:00,1372.2846924153278
2024-10-17 12:00:00,1417.8507611323498
2024-10-17 13:00:00,1445.5480050166182
2024-10-17 14:00:00,1456.9378263899596
2024-10-17 15:00:00,1420.706591220958
2024-10-17 16:00:00,1484.5670916361314
2024-10-17 17:00:00,1540.5528261321465
2024-10-17 18:00:00,1546.135466801256
2024-10-17 19:00:00,1593.1080385314272
2024-10-17 20:00:00,1560.953364372214
2024-10-17 21:00:00,1459.8787807360472
2024-10-17 22:00:00,1358.5121989927643
2024-10-17 23:00:00,1263.6749685228751
2024-10-18 00:00:00,1089.792093309668
2024-10-18 01:00:00,1053.3429592745467
2024-10-18 02:00:00,1026.8353480976534
2024-10-18 03:00:00,1034.6584076514955
2024-10-18 04:00:00,1033.4597617607328
2024-10-18 05:00:00,1133.368984422235
2024-10-18 06:00:00,1380.6406367065947
2024-10-18 07:00:00,1561.2193149274367
2024-10-18 08:00:00,1580.493624904596
2024-10-18 09:00:00,1540.5947932339454
2024-10-18 10:00:00,1445.243266229983
2024-10-18 11:00:00,1392.2144946776273
2024-10-18 12:00:00,1394.6867966038312
2024-10-18 13:00:00,1346.2096672744492
2024-10-18 14:00:00,1376.0358681890057
2024-10-18 15:00:00,1393.1380999713285
2024-10-18 16:00:00,1469.2602351197902
2024-10-18 17:00:00,1465.4825013367938
2024-10-18 18:00:00,1534.5558078193592
2024-10-18 19:00:00,1555.6128704117311
2024-10-18 20:00:00,1566.5208441702428
2024-10-18 21:00:00,1388.9158006015518
2024-10-18 22:00:00,1291.1697241079353
2024-10-18 23:00:00,1232.7479251992431
2024-10-19 00:00:00,1005.2696701354854
2024-10-19 01:00:00,974.4905787364881
2024-10-19 02:00:00,970.1075892438179
2024-10-19 03:00:00,976.4356447723259
2024-10-19 04:00:00,980.4957654535779
2024-10-19 05:00:00,1006.9508587581303
2024-10-19 06:00:00,1138.5302069233296
2024-10-19 07:00:00,1298.6832896955996
2024-10-19 08:00:00,1353.6771364162391
2024-10-19 09:00:00,1331.293823513771
2024-10-19 10:00:00,1254.3190442581854
2024-10-19 11:00:00,1201.1974287589596
2024-10-19 12:00:00,1201.1974287589596
2024-10-19 13:00:00,1172.6521181055766
2024-10-19 14:00:00,1156.9848098448226
2024-10-19 15:00:00,1156.9848098448226
2024-10-19 16:00:00,1192.7801866019643
2024-10-19 17:00:00,1279.216685303882
2024-10-19 18:00:00,1353.8219689848606
2024-10-19 19:00:00,1369.527473113586
2024-10-19 20:00:00,1346.4048492645704
2024-10-19 21:00:00,1232.420932142548
2024-10-19 22:00:00,1179.319553722349
2024-10-19 23:00:00,1066.0216072038902
2024-10-20 00:00:00,954.98542196819
2024-10-20 01:00:00,915.0881288184432
2024-10-20 02:00:00,892.9436809342793
2024-10-20 03:00:00,884.3084700683447
2024-10-20 04:00:00,881.8546618731991
2024-10-20 05:00:00,919.8520640765787
2024-10-20 06:00:00,977.4168839955116
2024-10-20 07:00:00,1110.7812411662017
2024-10-20 08:00:00,1136.301818612351
2024-10-20 09:00:00,1113.6074124582353
2024-10-20 10:00:00,1037.2553034061486
2024-10-20 11:00:00,950.986947705355
2024-10-20 12:00:00,923.8213169083261
2024-10-20 13:00:00,858.7133252382532
2024-10-20 14:00:00,909.3151652389299
2024-10-20 15:00:00,959.845331184297
2024-10-20 16:00:00,1057.8748984391043
2024-10-20 17:00:00,1154.0057055660893
2024-10-20 18:00:00,1263.0450346493155
2024-10-20 19:00:00,1297.1912086753484
2024-10-20 20:00:00,1269.7670796665577
2024-10-20 21:00:00,1212.6814412501471
2024-10-20 22:00:00,1128.2011936189126
2024-10-20 23:00:00,1049.8772202917783
2024-10-21 00:00:00,1042.4855268685935
2024-10-21 01:00:00,1017.0689804043953
2024-10-21 02:00:00,974.8686963548216
2024-10-21 03:00:00,966.8436681421462
2024-10-21 04:00:00,993.3454011637388
2024-10-21 05:00:00,1104.6873002888121
2024-10-21 06:00:00,1369.1189148578183
2024-10-21 07:00:00,1507.7522699769688
2024-10-21 08:00:00,1581.2054225098852
2024-10-21 09:00:00,1529.1148126354774
2024-10-21 10:00:00,1454.2961693762297
2024-10-21 11:00:00,1388.9998207163346
2024-10-21 12:00:00,1348.8380602232087
2024-10-21 13:00:00,1236.8637057883132
2024-10-21 14:00:00,1214.6766591631533
2024-10-21 15:00:00,1302.6159284164278
2024-10-21 16:00:00,1360.984046591038
2024-10-21 17:00:00,1430.7727223595443
2024-10-21 18:00:00,1499.1080576946767
2024-10-21 19:00:00,1507.6989715201253
2024-10-21 20:00:00,1473.1104718558981
2024-10-21 21:00:00,1419.2274623612482
2024-10-21 22:00:00,1284.676755318986
2024-10-21 23:00:00,1149.7613020060976
2024-10-22 00:00:00,1076.5923502778242
2024-10-22 01:00:00,1035.6708207891133
2024-10-22 02:00:00,1018.9568805010175
2024-10-22 03:00:00,1025.5582262822352
2024-10-22 04:00:00,1025.5582262822352
2024-10-22 05:00:00,1092.8756863432943
2024-10-22 06:00:00,1352.1793667364043
2024-10-22 07:00:00,1470.0701904863906
