date,consumption
2024-10-23 05:00:00,1220.5299
2024-10-23 06:00:00,1355.3512
2024-10-23 07:00:00,1573.8954
2024-10-23 08:00:00,1537.9879
2024-10-23 09:00:00,1580.6405
2024-10-23 10:00:00,1520.971
2024-10-23 11:00:00,1514.8007
2024-10-23 12:00:00,1545.9169
2024-10-23 13:00:00,1467.7863
2024-10-23 14:00:00,1462.5155
2024-10-23 15:00:00,1469.7296
2024-10-23 16:00:00,1567.5868
2024-10-23 17:00:00,1543.0737
2024-10-23 18:00:00,1614.6353
2024-10-23 19:00:00,1640.5139
2024-10-23 20:00:00,1549.8469
2024-10-23 21:00:00,1494.8301
2024-10-23 22:00:00,1315.6953
2024-10-23 23:00:00,1234.6062
