station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:00,16.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:10,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:20,16.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:30,16.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:40,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 00:50,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:00,16.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:10,16.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:20,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:30,15.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:40,15.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 01:50,15.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:00,15.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:10,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:20,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:30,13.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:40,13.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 02:50,13.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:00,13.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:10,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:20,13.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:30,13.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:40,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 03:50,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:00,13.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:10,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:20,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:30,13.5,0,7
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:40,13.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 04:50,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:00,13.6,0,34
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:10,14.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:20,14.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:30,15.1,0,88
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:40,15.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 05:50,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:00,17,0,159
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:10,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:20,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:30,17.9,0,239
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:40,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 06:50,18.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:00,18.7,0,326
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:10,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:20,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:30,20.3,0,408
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:40,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 07:50,20.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:00,21,0,473
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:10,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:20,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:30,21.9,0,515
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:40,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 08:50,21.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:00,22.1,0,628
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:10,22.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:20,22.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:30,22.5,0,694
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:40,22.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 09:50,22.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:00,23.1,0,724
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:10,23.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:20,23.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:30,23.6,0,781
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:40,23.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 10:50,24.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:00,24.1,0,831
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:10,24.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:20,24.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:30,24.5,0,862
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:40,25.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 11:50,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:00,25.2,0,876
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:10,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:20,25.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:30,25.7,0,876
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:40,26.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 12:50,26.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:00,26.1,0,873
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:10,26.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:20,26.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:30,26.7,0,844
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:40,26.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 13:50,27,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:00,27.2,0,792
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:10,27,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:20,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:30,27.3,0,756
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:40,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 14:50,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:00,27.7,0,715
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:10,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:20,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:30,27.4,0,655
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:40,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 15:50,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:00,27.3,0,579
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:10,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:20,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:30,27.3,0,502
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:40,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 16:50,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:00,27.2,0,418
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:10,27.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:20,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:30,26.4,0,319
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:40,26.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 17:50,26.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:00,26,0,264
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:10,25.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:20,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:30,25.3,0,194
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:40,24.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 18:50,24.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:00,23.9,0,113
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:10,23.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:20,23.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:30,22.9,0,49
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:40,22.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 19:50,22.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:00,21.8,0,13
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:10,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:20,20.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:30,19.6,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:40,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 20:50,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:00,19.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:10,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:20,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:30,18.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:40,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 21:50,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:00,17.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:10,17.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:20,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:30,16.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:40,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 22:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:00,15.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:10,15.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:20,16,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:30,15.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:40,15.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-18 23:50,15.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:00,15.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:10,15.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:20,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:30,14.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:40,14.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 00:50,14.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:00,14.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:10,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:20,13.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:30,13.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:40,13.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 01:50,13.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:00,13.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:10,13.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:20,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:30,13,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:40,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 02:50,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:00,13.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:10,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:20,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:30,12.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:40,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 03:50,12.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:00,12.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:10,12.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:20,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:30,12.4,0,7
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:40,12.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 04:50,12.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:00,12.8,0,34
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:10,13,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:20,13.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:30,14.3,0,101
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:40,15.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 05:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:00,16.1,0,182
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:10,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:20,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:30,17.2,0,230
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:40,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 06:50,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:00,18.3,0,345
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:10,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:20,19.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:30,19.8,0,403
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:40,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 07:50,20.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:00,21.2,0,439
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:10,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:20,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:30,22.1,0,573
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:40,22.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 08:50,22.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:00,22.8,0,646
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:10,23,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:20,23.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:30,23.8,0,707
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:40,23.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 09:50,24.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:00,24.4,0,758
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:10,24.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:20,24.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:30,25,0,786
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:40,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 10:50,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:00,25.3,0,845
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:10,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:20,25.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:30,26.1,0,869
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:40,26.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 11:50,26.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:00,26.4,0,896
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:10,26.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:20,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:30,27.4,0,893
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:40,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 12:50,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:00,27.8,0,887
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:10,28,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:20,28.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:30,28.4,0,862
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:40,28.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 13:50,28.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:00,28.6,0,813
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:10,29.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:20,29.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:30,29.3,0,764
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:40,29.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 14:50,29.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:00,29.7,0,719
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:10,29.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:20,29.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:30,29.6,0,656
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:40,30,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 15:50,30.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:00,30.3,0,585
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:10,30.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:20,30,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:30,29.8,0,383
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:40,30,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 16:50,30.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:00,30,0,468
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:10,29.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:20,29.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:30,29.2,0,352
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:40,28.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 17:50,28.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:00,28.4,0,262
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:10,28.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:20,27.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:30,27.6,0,181
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:40,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 18:50,26.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:00,26.6,0,107
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:10,26.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:20,26,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:30,25.6,0,46
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:40,25.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 19:50,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:00,24.8,0,11
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:10,24.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:20,24.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:30,24.1,0,1
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:40,23.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 20:50,23.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:00,23.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:10,23,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:20,22.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:30,22.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:40,22.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 21:50,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:00,21.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:10,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:20,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:30,18.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:40,18.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 22:50,18.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:00,17.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:10,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:20,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:30,17.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:40,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-19 23:50,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:00,16.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:10,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:20,15.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:30,15.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:40,15.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 00:50,15.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:00,15.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:10,15,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:20,14.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:30,14.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:40,14.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 01:50,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:00,14.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:10,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:20,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:30,13.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:40,13.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 02:50,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:00,13.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:10,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:20,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:30,13.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:40,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 03:50,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:00,13.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:10,12.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:20,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:30,13,0,6
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:40,12.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 04:50,13,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:00,13.5,0,31
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:10,14.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:20,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:30,14.6,0,85
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:40,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 05:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 06:00,16.6,0,157
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 06:10,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 06:20,18.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-06-20 06:30,18.8,0,239
